group_id,group_name,category_id,category_name,product_id,product_name,product_brand,product_origin,product_pvp,product_amount,product_unit,product_price,product_description,product_picture
45,Empanados y elaborados,288,Empanados y elaborados,1564,,,España,6.65,0.6,kg,3.99,Costilla de cerdo ibérico adobada,https://prod-mercadona.imgix.net/images/01911c0edd98a8fca320339418ccb521.jpg
45,Empanados y elaborados,288,Empanados y elaborados,4156,,,España,8.70,0.5,kg,4.35,Brochetas de pavo,https://prod-mercadona.imgix.net/images/c633f86d82b0c025cca6addf2552fc0d.jpg
45,Empanados y elaborados,288,Empanados y elaborados,3440,,,,7.50,0.5,kg,3.75,Filetes lomo al ajillo,https://prod-mercadona.imgix.net/images/868c9ff868da96bf082ef47374ec70b8.jpg
45,Empanados y elaborados,288,Empanados y elaborados,2836,,,España,8.65,0.58,kg,5.02,Pechugas de pavo pimentón,https://prod-mercadona.imgix.net/images/5d4a678775b3b276590b5fad7a9e9294.jpg
45,Empanados y elaborados,288,Empanados y elaborados,23306,,,,9.49,0.37,kg,3.51,Fiambre de pechuga de pavo adobada,https://prod-mercadona.imgix.net/images/1ee412da5f2866cf7f112b4d55e60179.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21168,,,,8.32,0.45,kg,3.74,Filetes de cerdo empanados sin gluten,https://prod-mercadona.imgix.net/images/d014a3418fb61b9b83c86a860633be32.jpg
45,Empanados y elaborados,288,Empanados y elaborados,2840,,,,11.91,0.302,kg,3.60,Pinchos de cerdo con varilla,https://prod-mercadona.imgix.net/images/9e5c4cf15b961da7f59c0800d93090af.jpg
45,Empanados y elaborados,288,Empanados y elaborados,2970,,,,7.25,0.6,kg,4.35,Contramuslos de pollo marinados con piel,https://prod-mercadona.imgix.net/images/fb044f4fe7220ba3f1e961eced3cfb61.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21234,,,,8.01,0.312,kg,2.50,Nuggets de pollo sin gluten,https://prod-mercadona.imgix.net/images/168cb69d2d8377b7c80be0ae02c2523e.jpg
45,Empanados y elaborados,288,Empanados y elaborados,3443,,,España,6.35,0.6,kg,3.81,Tacos de pavo al ajillo,https://prod-mercadona.imgix.net/images/cc5273e71208385da89fb4827babc968.jpg
45,Empanados y elaborados,288,Empanados y elaborados,23305,,,ESPAÑA,9.55,0.29,kg,2.77,Chuletas de cerdo sajonia,https://prod-mercadona.imgix.net/images/417d251efad1fb06484fcbd969540c9e.jpg
45,Empanados y elaborados,288,Empanados y elaborados,1886,,,España,21.90,0.22,kg,4.82,Lomo de cerdo ibérico adobado,https://prod-mercadona.imgix.net/images/1a0bee3980d8b722f353498c08998cab.jpg
45,Empanados y elaborados,288,Empanados y elaborados,2179,,Rogusa,,6.80,0.5,kg,3.40,Callos preparados de ternera Rogusa,https://prod-mercadona.imgix.net/images/e43ddf8d8525da176a7ceb8cff174a5b.jpg
45,Empanados y elaborados,288,Empanados y elaborados,2185,,Rogusa,,7.80,0.5,kg,3.90,Oreja de cerdo cocida adobada Rogusa,https://prod-mercadona.imgix.net/images/7a942f2943ba5d1a5208f32c4829aab0.jpg
45,Empanados y elaborados,288,Empanados y elaborados,3455,,,,8.50,0.5,kg,4.25,Pincho amarillo de cerdo con perejil,https://prod-mercadona.imgix.net/images/68b8058b02aa4ab2d0ac9ba2e69929db.jpg
45,Empanados y elaborados,288,Empanados y elaborados,5245,,,,10.85,0.32,kg,3.47,Pinchos de pollo con varilla,https://prod-mercadona.imgix.net/images/8a2a20bcaf130ce0c7e125fad29b17ae.jpg
45,Empanados y elaborados,288,Empanados y elaborados,3456,,,,7.95,0.5,kg,3.98,Pinchos de pollo adobados,https://prod-mercadona.imgix.net/images/ed24d2609ff9c396a4ab6bc081820f11.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21235,,,,8.70,0.34,kg,2.96,Lagrimitas de pollo al limón empanadas sin gluten,https://prod-mercadona.imgix.net/images/1651b1e745acf4cf5b52f19378fd1400.jpg
45,Empanados y elaborados,288,Empanados y elaborados,23309,,,,9.46,0.37,kg,3.50,Fiambre lomo de cerdo adobado,https://prod-mercadona.imgix.net/images/ca76c8b06af7b123ef9e0e9b18f4c569.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21257,,,,10.10,0.45,kg,4.55,Pechugas de pollo rellenas de jamón y queso empanadas sin gluten,https://prod-mercadona.imgix.net/images/422615151c823d14a7db1eff96c988f9.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21243,,,,9.55,0.45,kg,4.30,Solomillos de pollo marinados empanados sin gluten,https://prod-mercadona.imgix.net/images/879f6eaa70d025ff3761f06223a43d4a.jpg
45,Empanados y elaborados,288,Empanados y elaborados,21272,,,,10.10,0.38,kg,3.84,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,https://prod-mercadona.imgix.net/images/294016df9018ae11bef6b39c75463574.jpg
78,Cereales,355,Cereales,9264,,Hacendado,Francia,5.20,0.5,kg,2.60,Cereales rellenos de leche Hacendado,https://prod-mercadona.imgix.net/images/dd652f9db554a65c2788cc490b7be6f1.jpg
78,Cereales,355,Cereales,9333,,Hacendado,Francia,11.14,0.175,kg,1.95,Mini cereales rellenos de leche Hacendado,https://prod-mercadona.imgix.net/images/dd7a781fc84bde976b5daa547e3c05e4.jpg
78,Cereales,355,Cereales,9377,,Hacendado,España,4.30,0.5,kg,2.15,Cereales rellenos de chocolate y avellana Hacendado,https://prod-mercadona.imgix.net/images/2a600aec4162df85bbb9fa4e3f50400b.jpg
78,Cereales,355,Cereales,23527,,Hacendado,,6.00,0.4,kg,2.40,Cereales copos de maíz Miel Hacendado recubiertos con azúcar y miel mezclado con cacahuetes,https://prod-mercadona.imgix.net/images/763c9071cc7b008509c51ef76307c387.jpg
78,Cereales,355,Cereales,22966,,Hacendado,España,3.00,0.5,kg,1.50,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/413f941aa57b4903cc693d93171b87f7.jpg
78,Cereales,355,Cereales,9592,,Hacendado,Francia,4.20,0.5,kg,2.10,Cereales de arroz inflado Choco Rice Hacendado con chocolate,https://prod-mercadona.imgix.net/images/69706e5b9eadb4bb774cc6a7b60d6282.jpg
78,Cereales,355,Cereales,9210,,Kellogg's,Fabricado en la UE,6.00,0.5,kg,3.00,Cereales copos de maíz Corn Flakes Kellogg's,https://prod-mercadona.imgix.net/images/509a4c94a0d5a34b6d4d79a6a1625ca2.jpg
78,Cereales,355,Cereales,60716,,Kellogg's,Reino Unido (el),6.67,0.45,kg,3.00,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,https://prod-mercadona.imgix.net/images/36eb98452750e0259896d487faafeb04.jpg
78,Cereales,355,Cereales,9508,,Hacendado,,3.50,0.5,kg,1.75,Cereales copos de trigo Chocodays Hacendado con chocolate,https://prod-mercadona.imgix.net/images/b993cc6e84c05e720f2a69794c345ca2.jpg
78,Cereales,355,Cereales,9216,,Harvest Home,Polonia,6.91,0.375,kg,2.59,Cereales copos de maíz Corn Flakes Harvest Home sin gluten Nestlé,https://prod-mercadona.imgix.net/images/a6250916f173cec7e5f125ef1ac27450.jpg
78,Cereales,355,Cereales,9547,,Hacendado,España,5.63,0.4,kg,2.25,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,https://prod-mercadona.imgix.net/images/59e8c16311be455d779e8aa3fb9ad9bd.jpg
78,Cereales,355,Cereales,60875,,Hacendado,Alemania,6.25,0.4,kg,2.50,Cereales Peanut Balls Hacendado bolas de maíz y crema de cacahuete,https://prod-mercadona.imgix.net/images/aa24ba368bffe81c480a36a62178ddc5.jpg
78,Cereales,356,Cereales integrales y muesli,9222,,Brüggen,,2.00,0.5,kg,1.00,Copos de avena Brüggen,https://prod-mercadona.imgix.net/images/1fb7009a927dd6298259e5d75dd3d98c.jpg
78,Cereales,356,Cereales integrales y muesli,35707,,Special K,EU,6.44,0.45,kg,2.90,Cereales copos de trigo integral y arroz Special K Classic Kellogg's,https://prod-mercadona.imgix.net/images/174955f562e30f7b42290c041e80dca7.jpg
78,Cereales,356,Cereales integrales y muesli,9355,,Hacendado,España,4.20,0.5,kg,2.10,Muesli Crunchy Hacendado con chocolate 15% de chocolate,https://prod-mercadona.imgix.net/images/f04b964678caea090f1795f7b4b74d75.jpg
78,Cereales,356,Cereales integrales y muesli,9488,,Hacendado,Fabricado en Francia,4.10,0.5,kg,2.05,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos Linnea V,https://prod-mercadona.imgix.net/images/b911f6af2c54a9e27b676aef897ba8ff.jpg
78,Cereales,356,Cereales integrales y muesli,9571,,Hacendado,,4.50,0.4,kg,1.80,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/228d3a9046ad302f21ad6b4263fadb6e.jpg
78,Cereales,356,Cereales integrales y muesli,9257,,Nestlé,Portugal,6.32,0.625,kg,3.95,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,https://prod-mercadona.imgix.net/images/fe6d4813e5af345af8df61eea875f989.jpg
78,Cereales,356,Cereales integrales y muesli,9357,,Hacendado,España,4.00,0.5,kg,2.00,Muesli Crunchy Hacendado con frutos secos,https://prod-mercadona.imgix.net/images/77f0776fded0ede855f6129cb345b5b3.jpg
78,Cereales,356,Cereales integrales y muesli,9451,,Hacendado,España,3.90,0.5,kg,1.95,Muesli Crunchy Hacendado sin azúcares añadidos,https://prod-mercadona.imgix.net/images/1032adb4b617b2fc5429587b2e1aa502.jpg
78,Cereales,356,Cereales integrales y muesli,9487,,Hacendado,Fabricado en Francia,6.27,0.375,kg,2.35,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche Linnea V,https://prod-mercadona.imgix.net/images/5ef3d3435e4f02a3589a3745a9891faa.jpg
78,Cereales,356,Cereales integrales y muesli,15609,,Hacendado,España,4.78,0.45,kg,2.15,"Cereales copos de trigo, arroz y cebada integral Hacendado con chocolate Linnea V",https://prod-mercadona.imgix.net/images/5ae0b415d6ec91ad93887ce0415384d9.jpg
78,Cereales,356,Cereales integrales y muesli,15608,,Hacendado,España,3.60,0.5,kg,1.80,Cereales copos de arroz y trigo integral Classic Hacendado Linnea V,https://prod-mercadona.imgix.net/images/987b39930d90b94efd6cd815a5e2286e.jpg
78,Cereales,356,Cereales integrales y muesli,9548,,Hacendado,España,3.20,0.5,kg,1.60,Muesli Crunchy Hacendado,https://prod-mercadona.imgix.net/images/b2ee1ae9de793c8913bca617faf15206.jpg
78,Cereales,356,Cereales integrales y muesli,9356,,Hacendado,España,4.00,0.5,kg,2.00,Muesli Crunchy Hacendado con fruta 20% de fruta,https://prod-mercadona.imgix.net/images/05a50fa32be1c1df8f520d324b01c78f.jpg
78,Cereales,356,Cereales integrales y muesli,9457,,Hacendado,,2.22,0.5,kg,1.11,Avena molida Hacendado,https://prod-mercadona.imgix.net/images/ec0bc6b94c2353884bd39d73cc66e305.jpg
78,Cereales,356,Cereales integrales y muesli,9394,,Kellogg's,Fabricado en la UE,8.00,0.375,kg,3.00,Cereales All-Bran Kellogg's con chocolate,https://prod-mercadona.imgix.net/images/1c470a5a2dca9e85c899b11a9a5ea8da.jpg
78,Cereales,356,Cereales integrales y muesli,16808,,Hacendado,España,3.30,0.5,kg,1.65,Salvado de avena Hacendado con 16% de fibra,https://prod-mercadona.imgix.net/images/bbb42fa3fd5ef29145d65b3f77c455b0.jpg
78,Cereales,356,Cereales integrales y muesli,9474,,Hacendado,Bélgica,6.00,0.4,kg,2.40,Cereales y semillas granola Hacendado con frutos secos bajo en azúcar,https://prod-mercadona.imgix.net/images/cc3540c2e8011e8d7ecf9ef3ca5be200.jpg
78,Cereales,356,Cereales integrales y muesli,60236,,Hacendado,Francia,3.60,0.5,kg,1.80,Cereales con salvado de trigo Fibra Sticks Hacendado,https://prod-mercadona.imgix.net/images/b5518ded2106b798ac79f936a4512d73.jpg
78,Cereales,356,Cereales integrales y muesli,9491,,Hacendado,,2.35,1.0,kg,2.35,Muesli Hacendado con frutas,https://prod-mercadona.imgix.net/images/005ac5638f0a924e2586210b40d9acfc.jpg
78,Cereales,356,Cereales integrales y muesli,9492,,Hacendado,,3.90,0.5,kg,1.95,Muesli Hacendado 50% frutas y frutos secos,https://prod-mercadona.imgix.net/images/6d11cb2a9f9b506f5294245d449ce962.jpg
78,Cereales,356,Cereales integrales y muesli,29340,,Hacendado,Alemania,5.40,0.25,kg,1.35,Salvado de trigo integral Hacendado con 45% de fibra,https://prod-mercadona.imgix.net/images/938053999381d02f3e3c96d3cc94607c.jpg
78,Cereales,356,Cereales integrales y muesli,9536,,Hacendado,,5.75,0.4,kg,2.30,"Muesli Hacendado con quinoa, chía y chocolate negro",https://prod-mercadona.imgix.net/images/d87f2dacc714a6ea3de1330b55ee3d24.jpg
78,Cereales,356,Cereales integrales y muesli,9532,,Hacendado,Suiza,7.07,0.375,kg,2.65,Cereales Cereal Mix Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/0d4421191a507c14b90aba79d36af817.jpg
78,Cereales,356,Cereales integrales y muesli,15611,,Hacendado,Francia,5.00,0.4,kg,2.00,Cereales avena Crunchy Hacendado 85% avena integral y bajo contenido en azúcar,https://prod-mercadona.imgix.net/images/0db211d27bd4e7cc57ab368288ba6e42.jpg
78,Cereales,356,Cereales integrales y muesli,79616,,Hacendado,,5.22,0.45,kg,2.35,Cereales con salvado de trigo Fruta y Fibra Hacendado,https://prod-mercadona.imgix.net/images/bb5b4dcc09f22da9a5999396da992312.jpg
78,Cereales,357,Barritas de cereales,9350,,Hacendado,España,11.67,0.12,kg,1.40,Barritas de cereales Hacendado chocolate con leche,https://prod-mercadona.imgix.net/images/8641427e2c919b791fd2e7d6092b8d0b.jpg
78,Cereales,357,Barritas de cereales,73249,,Hacendado,España,9.45,0.127,kg,1.20,Barritas de cereales Hacendado con chocolate blanco,https://prod-mercadona.imgix.net/images/97ade87938955ae216c608e8a32cdd3f.jpg
78,Cereales,357,Barritas de cereales,9349,,Hacendado,España,9.42,0.138,kg,1.30,Barritas de cereales muesli Hacendado con chocolate,https://prod-mercadona.imgix.net/images/ca5416dc92383d5299694b45a69213cd.jpg
78,Cereales,357,Barritas de cereales,9453,,Schock's,,16.67,0.075,kg,1.25,Barritas de sésamo Schock's,https://prod-mercadona.imgix.net/images/c339157b43b30d0855b05f6788d0db9c.jpg
78,Cereales,357,Barritas de cereales,9348,,Hacendado,España,8.67,0.15,kg,1.30,Barritas de cereales muesli Hacendado frutos secos,https://prod-mercadona.imgix.net/images/16a6613cc95e199f9d44a5db024955de.jpg
78,Cereales,357,Barritas de cereales,9468,,Hacendado,España,7.74,0.168,kg,1.30,"Barritas de cereales Hacendado con avena, chocolate negro y naranja 0% azúcares añadidos",https://prod-mercadona.imgix.net/images/6c09be984321f10f0aac4e77cf2a7f59.jpg
78,Cereales,357,Barritas de cereales,9374,,Hacendado,España,12.08,0.12,kg,1.45,Barritas de cereales Hacendado con arándanos,https://prod-mercadona.imgix.net/images/1c33b5da3316e95fc00a4d009fa26f09.jpg
78,Cereales,357,Barritas de cereales,86259,,Belladieta,Italia,25.83,0.12,kg,3.10,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche Enervit,https://prod-mercadona.imgix.net/images/b2ef5b2fda95e9a636999802c60d2796.jpg
78,Cereales,357,Barritas de cereales,9523,,Hacendado,,16.25,0.12,kg,1.95,Barritas de frutos secos Hacendado,https://prod-mercadona.imgix.net/images/fbd34da60bb27d1d538b84ee867e5c11.jpg
78,Cereales,357,Barritas de cereales,9445,,Enervit Sport,,26.25,0.12,kg,3.15,Barritas con proteínas Enervit Sport sabor coco y chocolate,https://prod-mercadona.imgix.net/images/cf0731d2de1ba6bc23fd151e2eb0ab9f.jpg
78,Cereales,357,Barritas de cereales,86258,,Belladieta,Italia,25.83,0.12,kg,3.10,Barritas Sustitutivo de comida Belladieta sabor chocolate negro Enervit,https://prod-mercadona.imgix.net/images/acce4f6322a3076eaac806ad30c337c5.jpg
78,Cereales,357,Barritas de cereales,9347,,Hacendado,España,8.67,0.15,kg,1.30,Barritas de cereales muesli Hacendado con albaricoque y gotas sabor yogur,https://prod-mercadona.imgix.net/images/ed6bc587ded1482c4f12ebb0d33228cb.jpg
78,Cereales,357,Barritas de cereales,23670,,Enervit Sport,Italia,27.22,0.18,kg,4.90,Barrita con proteínas Enervit Sport sabor chocolate negro,https://prod-mercadona.imgix.net/images/cc75c8f03909cdf07cd61354cc4275c4.jpg
80,Galletas,821,Galletas desayuno,14132,,Hacendado,España,2.06,0.8,kg,1.65,Galletas María dorada Hacendado,https://prod-mercadona.imgix.net/images/55efb2a2e65c2bc310d6b72853663cc5.jpg
80,Galletas,821,Galletas desayuno,23570,,Dinosaurus,España,8.52,0.411,kg,3.50,Galletas Dinosaurus con cereales Artiach,https://prod-mercadona.imgix.net/images/8a428b64b09e722a6a115b4313799c48.jpg
80,Galletas,821,Galletas desayuno,22688,,Hacendado,España,5.23,0.411,kg,2.15,Galletas Divertidas con cereales Hacendado,https://prod-mercadona.imgix.net/images/6d06bf6be5ff0c7e36a5fc5d83cdf080.jpg
80,Galletas,821,Galletas desayuno,14197,,Hacendado,España,2.40,0.645,kg,1.55,Galletas Relieve Hacendado,https://prod-mercadona.imgix.net/images/bacba1600096195837c051adeef97047.jpg
80,Galletas,821,Galletas desayuno,13502,,Hacendado,España,3.88,0.4,kg,1.55,Galletas María dorada Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/93956c4359271f415a57fb4b153055f3.jpg
80,Galletas,821,Galletas desayuno,14010,,Fontaneda,España,3.69,0.8,kg,2.95,Galletas María Fontaneda,https://prod-mercadona.imgix.net/images/76847e0b22396d08a038331de5533689.jpg
80,Galletas,821,Galletas desayuno,14235,,Hacendado,,7.56,0.205,kg,1.55,Galletas María sin gluten y sin lactosa Hacendado,https://prod-mercadona.imgix.net/images/927a21a2dcdb926729d2fa41781ea180.jpg
80,Galletas,821,Galletas desayuno,14423,,Hacendado,España,3.67,0.6,kg,2.20,Galletas tradicionales Hacendado,https://prod-mercadona.imgix.net/images/7c70d7b0b6c3cf2795d0be29a6112004.jpg
80,Galletas,821,Galletas desayuno,14102,,Hacendado,España,2.06,0.8,kg,1.65,Galletas María Hacendado,https://prod-mercadona.imgix.net/images/61ab7b6543fed42c4586a88289fc5ec9.jpg
80,Galletas,821,Galletas desayuno,14324,,Hacendado,España,2.06,0.8,kg,1.65,Galletas tostadas Hacendado,https://prod-mercadona.imgix.net/images/ec4e7100dc5e0b2723bb3b75a0d26385.jpg
80,Galletas,821,Galletas desayuno,14430,,Hacendado,España,3.40,0.5,kg,1.70,Galletas canela Hacendado,https://prod-mercadona.imgix.net/images/8d44884fd316d689bc07050216e5bda4.jpg
80,Galletas,361,Galletas integrales y digestive,14214,,Hacendado,España,2.25,0.8,kg,1.80,Galletas Digestive Hacendado,https://prod-mercadona.imgix.net/images/b3dae3e4504205d6e309b43abfc279c6.jpg
80,Galletas,361,Galletas integrales y digestive,14213,,Hacendado,España,2.82,0.425,kg,1.20,Galletas Digestive avena Hacendado,https://prod-mercadona.imgix.net/images/d086d2c6218ad70af3806ffc086da1f4.jpg
80,Galletas,361,Galletas integrales y digestive,14200,,Hacendado,,3.63,0.4,kg,1.45,Galletas Digestive 0% azúcares añadidos Hacendado,https://prod-mercadona.imgix.net/images/240552e39b7aabd5cc0e538c43277de2.jpg
80,Galletas,361,Galletas integrales y digestive,14198,,Hacendado,España,4.56,0.285,kg,1.30,Galletas Cereales & fibra Hacendado,https://prod-mercadona.imgix.net/images/13aa31113a454bb34710cc24f6095422.jpg
80,Galletas,361,Galletas integrales y digestive,14242,,Hacendado,España,6.50,0.2,kg,1.30,Galletas de espelta Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/577f4ec39cc813232941d712fb610b41.jpg
80,Galletas,361,Galletas integrales y digestive,14113,,Hacendado,España,4.25,0.4,kg,1.70,Galletas Digestive fibra 23% Hacendado,https://prod-mercadona.imgix.net/images/a077de99ed4ecdcaef1a6c1113e56326.jpg
80,Galletas,361,Galletas integrales y digestive,14006,,Hacendado,España,2.06,0.8,kg,1.65,Galletas María Integral Hacendado,https://prod-mercadona.imgix.net/images/b9f17c65abe1312be71bdce16e1a2cad.jpg
80,Galletas,361,Galletas integrales y digestive,14210,,Hacendado,España,4.82,0.384,kg,1.85,Galletas Digestive avena Hacendado,https://prod-mercadona.imgix.net/images/25817fe590aae6f6baefcb45e494c35a.jpg
80,Galletas,360,Con chocolate y rellenas,14212,,Hacendado,España,4.44,0.225,kg,1.00,Galletas Cookies Hacendado 40% pepitas de chocolate,https://prod-mercadona.imgix.net/images/a63de3141a5bd7a7d5f10d5f5b2e6486.jpg
80,Galletas,360,Con chocolate y rellenas,14157,,Hacendado,España,2.60,0.5,kg,1.30,Galletas rebuenas Hacendado rellenas de chocolate,https://prod-mercadona.imgix.net/images/77aa3673bc39603fc56d5bfc3abf197a.jpg
80,Galletas,360,Con chocolate y rellenas,14030,,Oreo,España,9.69,0.16,kg,1.55,Galletas mini Oreo Lu,https://prod-mercadona.imgix.net/images/f95fd2de2de13dae3693884d0057a994.jpg
80,Galletas,360,Con chocolate y rellenas,14159,,Hacendado,España,4.20,0.5,kg,2.10,Galletas Chocominis sabor chocolate Hacendado,https://prod-mercadona.imgix.net/images/6a285e508f0f640640f349b0fcf2bdf8.jpg
80,Galletas,360,Con chocolate y rellenas,14131,,Hacendado,España,3.33,0.3,kg,1.00,Galletas Digestive chocolate con leche Hacendado,https://prod-mercadona.imgix.net/images/4eef018389b19470345599ce7b105eb4.jpg
80,Galletas,360,Con chocolate y rellenas,13811,,Hacendado,España,4.83,0.3,kg,1.45,Galletas Roditas bañadas con chocolate blanco Hacendado,https://prod-mercadona.imgix.net/images/541d56faaf6a5f4cafddd65f2fb8a79f.jpg
80,Galletas,360,Con chocolate y rellenas,14085,,Hacendado,España,4.41,0.329,kg,1.45,Galletas mini caritas Hacendado con crema de cacao,https://prod-mercadona.imgix.net/images/0a600d4d3c2f924da76e5d332c73c42d.jpg
80,Galletas,360,Con chocolate y rellenas,15597,,Hacendado,España,3.75,0.44,kg,1.65,Galletas Caocream Hacendado rellenas de crema,https://prod-mercadona.imgix.net/images/d8c478e210fff82c9c78fa097d01ccea.jpg
80,Galletas,360,Con chocolate y rellenas,14639,,Hacendado,España,8.00,0.15,kg,1.20,Galletas Choco negro con chocolatina Hacendado,https://prod-mercadona.imgix.net/images/d25d7f175088776a80ff69d2c4569b32.jpg
80,Galletas,360,Con chocolate y rellenas,14133,,Chips Ahoy,Francia,7.50,0.14,kg,1.05,Barritas de galleta Chips Ahoy Lu,https://prod-mercadona.imgix.net/images/fc1f3da1290f5b6e78f240714ebe9094.jpg
80,Galletas,360,Con chocolate y rellenas,23118,,Hacendado,,8.00,0.15,kg,1.20,Bizcochitos Monkeys Hacendado rellenos de crema de cacao,https://prod-mercadona.imgix.net/images/20e0741c32378caf2c17fa144e2cad71.jpg
80,Galletas,360,Con chocolate y rellenas,14161,,Hacendado,España,8.13,0.16,kg,1.30,Galletas mini cookies Hacendado,https://prod-mercadona.imgix.net/images/48cd0aa0f647a15b54d11e1ce072d80a.jpg
80,Galletas,360,Con chocolate y rellenas,14038,,Hacendado,Alemania,8.21,0.268,kg,2.20,Galletas con chocolate y crema de leche Hacendado,https://prod-mercadona.imgix.net/images/507271ff3760f7aafa67951e0fc6b219.jpg
80,Galletas,360,Con chocolate y rellenas,14153,,Hacendado,España,5.36,0.252,kg,1.35,Galletas Caocream chocolate blanco Hacendado rellenas de crema,https://prod-mercadona.imgix.net/images/7e2c9620743510eafc148747b83e8c99.jpg
80,Galletas,360,Con chocolate y rellenas,15844,,Hacendado,,5.60,0.25,kg,1.40,Galletas rellenas de chocolate Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/f24a38a458ad1062139c6d1d87aec744.jpg
80,Galletas,360,Con chocolate y rellenas,14576,,Hacendado,España,4.76,0.21,kg,1.00,Barquillos rellenos sabor nata Hacendado,https://prod-mercadona.imgix.net/images/85d1d5bb479270856a0cb817ed23ea53.jpg
80,Galletas,360,Con chocolate y rellenas,14135,,Hacendado,España,4.76,0.21,kg,1.00,Barquillos rellenos de chocolate Hacendado,https://prod-mercadona.imgix.net/images/1bcdbf19331862210266a9f03af89c85.jpg
80,Galletas,360,Con chocolate y rellenas,14151,,Hacendado,España,5.30,0.2358,kg,1.25,Galletas con chocolate blanco Hacendado,https://prod-mercadona.imgix.net/images/8ee2795a971197371874630a14d6d700.jpg
80,Galletas,360,Con chocolate y rellenas,14208,,Hacendado,,4.67,0.3,kg,1.40,Galletas Digestive avena Hacendado con chocolate,https://prod-mercadona.imgix.net/images/df67336cc5b9858e9a342932e8758cc0.jpg
80,Galletas,360,Con chocolate y rellenas,14136,,Hacendado,España,5.24,0.21,kg,1.10,Barquillos rellenos de nata Hacendado 0% azúcares añadidos,https://prod-mercadona.imgix.net/images/ed56c90de06717465720cd7462bb13e2.jpg
80,Galletas,360,Con chocolate y rellenas,14637,,Hacendado,,9.75,0.2,kg,1.95,Galletas cookies sin gluten y sin lactosa Hacendado,https://prod-mercadona.imgix.net/images/d2128477cd253f2514c6d13c13262926.jpg
80,Galletas,360,Con chocolate y rellenas,14641,,Hacendado,España,8.00,0.15,kg,1.20,Galletas Choco leche con chocolatina Hacendado,https://prod-mercadona.imgix.net/images/8391b82efd2c1caf4348ee2a05c8fd01.jpg
80,Galletas,360,Con chocolate y rellenas,14203,,Hacendado,,3.77,0.265,kg,1.00,Galletas María choco Hacendado,https://prod-mercadona.imgix.net/images/b711bd522a230ca71dcfb399e2f3d21b.jpg
80,Galletas,360,Con chocolate y rellenas,14173,,Hacendado,,7.67,0.15,kg,1.15,Tartaletes con relleno de fresa Hacendado,https://prod-mercadona.imgix.net/images/ac82b496a41f9ae75007d5cb2d1153db.jpg
80,Galletas,360,Con chocolate y rellenas,14241,,Hacendado,Italia,6.00,0.25,kg,1.50,Barquillos con crema de avellanas Hacendado,https://prod-mercadona.imgix.net/images/66dac103c18ed9c8d4734d8d40405841.jpg
80,Galletas,360,Con chocolate y rellenas,13600,,Hacendado,España,5.45,0.312,kg,1.70,Galletas Diverkao Hacendado,https://prod-mercadona.imgix.net/images/35a2b0bc3695160a1fc37ac49accc8d8.jpg
80,Galletas,360,Con chocolate y rellenas,14555,,Hacendado,España,13.33,0.15,kg,2.00,Tubitos bañados chocolate negro Hacendado ideal para postres y helados,https://prod-mercadona.imgix.net/images/c330804d164bb954690289b0d4491504.jpg
80,Galletas,360,Con chocolate y rellenas,13656,,Hacendado,,5.17,0.3,kg,1.55,Rosquillas de chocolate con leche y coco Hacendado,https://prod-mercadona.imgix.net/images/b5cc245fcd571b06777d72c09c1493f8.jpg
80,Galletas,360,Con chocolate y rellenas,23064,,Hacendado,España,4.71,0.52,kg,2.45,Galletas Crunchy Choc Hacendado con arroz inflado chocolateado y chips de chocolate,https://prod-mercadona.imgix.net/images/a10fbaf3d6ca7bfdbc6876e6a64d015d.jpg
80,Galletas,822,Galletas surtidas,14140,,Lotus,Bélgica,8.02,0.186,kg,1.50,Galletas caramelizadas biscoff Lotus,https://prod-mercadona.imgix.net/images/751bdab208acd6eace81c8ed8e84d394.jpg
80,Galletas,822,Galletas surtidas,14577,,Hacendado,,8.40,0.125,kg,1.05,Galletas con mantequilla Hacendado,https://prod-mercadona.imgix.net/images/3b8dc0d9a6ac13ec9e91c58da8b1de4c.jpg
80,Galletas,822,Galletas surtidas,14711,,Hacendado,Alemania,4.00,0.5,kg,2.00,Surtido de galletas y barquillos Hacendado,https://prod-mercadona.imgix.net/images/efe0892512f88723a548d40df28c0a0d.jpg
